danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track,artist,msPlayed,datetime
0.543,0.607,9,-7.184,1,0.0311,0.00238,0.842,0.148,0.426,82.681,audio_features,48JaGYxY9H9UbRWFd1tYUg,spotify:track:48JaGYxY9H9UbRWFd1tYUg,https://api.spotify.com/v1/tracks/48JaGYxY9H9UbRWFd1tYUg,https://api.spotify.com/v1/audio-analysis/48JaGYxY9H9UbRWFd1tYUg,220722,4,Mandrake handshake,The Brian Jonestown Massacre,220722,2024-01-04 06:34:00
0.389,0.127,7,-16.157,0,0.0392,0.99,0.958,0.111,0.0807,74.023,audio_features,5Jz6iIgLRx5huCdlM8QDts,spotify:track:5Jz6iIgLRx5huCdlM8QDts,https://api.spotify.com/v1/tracks/5Jz6iIgLRx5huCdlM8QDts,https://api.spotify.com/v1/audio-analysis/5Jz6iIgLRx5huCdlM8QDts,101387,1,Paranoid Android I,Brad Mehldau,33778,2024-01-04 06:38:00
0.655,0.302,9,-17.326,1,0.0382,0.796,0.791,0.0966,0.13,108.668,audio_features,7nB00pmlT3Dc6Vd536ha3l,spotify:track:7nB00pmlT3Dc6Vd536ha3l,https://api.spotify.com/v1/tracks/7nB00pmlT3Dc6Vd536ha3l,https://api.spotify.com/v1/audio-analysis/7nB00pmlT3Dc6Vd536ha3l,218000,4,蜃気楼の島へ,Masayoshi Takanaka,218000,2024-01-04 06:38:00
0.522,0.816,6,-8.326,0,0.0282,6.09e-05,0.532,0.0864,0.727,130.431,audio_features,4pqwWcs8tMhbmUXj9qiUoM,spotify:track:4pqwWcs8tMhbmUXj9qiUoM,https://api.spotify.com/v1/tracks/4pqwWcs8tMhbmUXj9qiUoM,https://api.spotify.com/v1/audio-analysis/4pqwWcs8tMhbmUXj9qiUoM,211086,4,Sacred Sands,Allah-Las,211086,2024-01-04 06:45:00
0.585,0.547,9,-7.273,0,0.029,0.704,0.925,0.11,0.853,110.601,audio_features,71pXNVocwylE4ux5qtTNmm,spotify:track:71pXNVocwylE4ux5qtTNmm,https://api.spotify.com/v1/tracks/71pXNVocwylE4ux5qtTNmm,https://api.spotify.com/v1/audio-analysis/71pXNVocwylE4ux5qtTNmm,218947,4,Mind Daze,Psychic Ills,218946,2024-01-04 06:48:00
0.568,0.636,4,-8.862,1,0.0297,0.431,3.02e-06,0.492,0.71,124.37,audio_features,4Lk86divN6elNG9ShrqSuZ,spotify:track:4Lk86divN6elNG9ShrqSuZ,https://api.spotify.com/v1/tracks/4Lk86divN6elNG9ShrqSuZ,https://api.spotify.com/v1/audio-analysis/4Lk86divN6elNG9ShrqSuZ,104507,4,Outdoor Miner - 2006 Remastered Version,Wire,7240,2024-01-04 06:49:00
0.527,0.636,5,-12.888,0,0.0347,0.0599,0.843,0.204,0.607,83.101,audio_features,70WSr32oW4jC1na5I0j0D6,spotify:track:70WSr32oW4jC1na5I0j0D6,https://api.spotify.com/v1/tracks/70WSr32oW4jC1na5I0j0D6,https://api.spotify.com/v1/audio-analysis/70WSr32oW4jC1na5I0j0D6,334467,4,Anemone,The Brian Jonestown Massacre,334466,2024-01-04 06:54:00
0.543,0.607,9,-7.184,1,0.0311,0.00238,0.842,0.148,0.426,82.681,audio_features,48JaGYxY9H9UbRWFd1tYUg,spotify:track:48JaGYxY9H9UbRWFd1tYUg,https://api.spotify.com/v1/tracks/48JaGYxY9H9UbRWFd1tYUg,https://api.spotify.com/v1/audio-analysis/48JaGYxY9H9UbRWFd1tYUg,220722,4,Mandrake handshake,The Brian Jonestown Massacre,220722,2024-01-04 06:58:00
0.489,0.723,11,-5.636,1,0.029,0.000844,0.866,0.0645,0.416,81.572,audio_features,1tNwAjyfDSQvFeY5JKDw9b,spotify:track:1tNwAjyfDSQvFeY5JKDw9b,https://api.spotify.com/v1/tracks/1tNwAjyfDSQvFeY5JKDw9b,https://api.spotify.com/v1/audio-analysis/1tNwAjyfDSQvFeY5JKDw9b,298202,4,Pish,The Brian Jonestown Massacre,298202,2024-01-04 07:04:00
0.485,0.8,3,-6.444,1,0.0458,0.0211,0.00157,0.0698,0.671,122.843,audio_features,0cNhwyLwYzIGIFcyYWn6fR,spotify:track:0cNhwyLwYzIGIFcyYWn6fR,https://api.spotify.com/v1/tracks/0cNhwyLwYzIGIFcyYWn6fR,https://api.spotify.com/v1/audio-analysis/0cNhwyLwYzIGIFcyYWn6fR,176560,4,Vacuum Boots,The Brian Jonestown Massacre,176560,2024-01-04 07:07:00
0.673,0.941,2,-5.912,1,0.033,0.142,0.436,0.626,0.886,120.342,audio_features,0tQumXkf8SIbqvoNvcPVBY,spotify:track:0tQumXkf8SIbqvoNvcPVBY,https://api.spotify.com/v1/tracks/0tQumXkf8SIbqvoNvcPVBY,https://api.spotify.com/v1/audio-analysis/0tQumXkf8SIbqvoNvcPVBY,203333,4,Servo,The Brian Jonestown Massacre,203333,2024-01-04 07:10:00
0.317,0.86,7,-5.584,1,0.0432,0.0867,0.892,0.142,0.364,91.906,audio_features,1qZrZpFbGdJBwBf9QQflHo,spotify:track:1qZrZpFbGdJBwBf9QQflHo,https://api.spotify.com/v1/tracks/1qZrZpFbGdJBwBf9QQflHo,https://api.spotify.com/v1/audio-analysis/1qZrZpFbGdJBwBf9QQflHo,270000,4,Straight Up And Down,The Brian Jonestown Massacre,270000,2024-01-04 07:15:00
0.506,0.517,8,-9.737,0,0.0309,0.00525,0.0194,0.112,0.592,84.915,audio_features,3FChADSthLqW3Lsh2fohXd,spotify:track:3FChADSthLqW3Lsh2fohXd,https://api.spotify.com/v1/tracks/3FChADSthLqW3Lsh2fohXd,https://api.spotify.com/v1/audio-analysis/3FChADSthLqW3Lsh2fohXd,131693,4,It Girl,The Brian Jonestown Massacre,131693,2024-01-04 07:18:00
0.414,0.528,1,-7.733,1,0.0343,0.0495,0.00026,0.117,0.335,74.627,audio_features,6aU6a9tdn2vHhnPGlboFZX,spotify:track:6aU6a9tdn2vHhnPGlboFZX,https://api.spotify.com/v1/tracks/6aU6a9tdn2vHhnPGlboFZX,https://api.spotify.com/v1/audio-analysis/6aU6a9tdn2vHhnPGlboFZX,255400,4,Good,Morphine,154173,2024-01-04 07:20:00
0.465,0.884,11,-5.423,1,0.051,0.000793,0.818,0.49,0.288,128.284,audio_features,0tyoeMypzUIzgvMB3R7pmL,spotify:track:0tyoeMypzUIzgvMB3R7pmL,https://api.spotify.com/v1/tracks/0tyoeMypzUIzgvMB3R7pmL,https://api.spotify.com/v1/audio-analysis/0tyoeMypzUIzgvMB3R7pmL,278827,4,Panic In Babylon,The Brian Jonestown Massacre,159984,2024-01-04 07:39:00
0.64,0.982,11,-3.368,0,0.0517,0.000368,2.1e-06,0.0767,0.769,123.016,audio_features,0Ag6LNrSfJVKRhGzD7ArDq,spotify:track:0Ag6LNrSfJVKRhGzD7ArDq,https://api.spotify.com/v1/tracks/0Ag6LNrSfJVKRhGzD7ArDq,https://api.spotify.com/v1/audio-analysis/0Ag6LNrSfJVKRhGzD7ArDq,243687,4,Mess It Up,The Rolling Stones,30066,2024-01-04 08:26:00
0.398,0.316,1,-7.031,1,0.0368,0.805,0.0,0.295,0.174,118.582,audio_features,0tV8pOpiNsKqUys0ilUcXz,spotify:track:0tV8pOpiNsKqUys0ilUcXz,https://api.spotify.com/v1/tracks/0tV8pOpiNsKqUys0ilUcXz,https://api.spotify.com/v1/audio-analysis/0tV8pOpiNsKqUys0ilUcXz,253342,4,Rise Up,Sum 41,47086,2024-01-04 08:28:00
0.388,0.956,8,-4.492,1,0.103,3.06e-05,0.221,0.47,0.68,160.056,audio_features,5QxxeK7ktsZ1xQImL91moM,spotify:track:5QxxeK7ktsZ1xQImL91moM,https://api.spotify.com/v1/tracks/5QxxeK7ktsZ1xQImL91moM,https://api.spotify.com/v1/audio-analysis/5QxxeK7ktsZ1xQImL91moM,208730,4,Photographs - Bonus Track Dive,ITCHY,2358,2024-01-04 08:51:00
0.336,0.717,0,-8.051,1,0.0274,0.00641,0.734,0.0798,0.325,113.124,audio_features,4CswQ3DzMOYsBHnZv7VlWi,spotify:track:4CswQ3DzMOYsBHnZv7VlWi,https://api.spotify.com/v1/tracks/4CswQ3DzMOYsBHnZv7VlWi,https://api.spotify.com/v1/audio-analysis/4CswQ3DzMOYsBHnZv7VlWi,187320,4,Place in the Sun,Allah-Las,187320,2024-01-04 11:28:00
0.465,0.871,9,-4.178,1,0.03,0.109,0.146,0.171,0.634,131.901,audio_features,4ut69OC6WaDcjxkTELBzmn,spotify:track:4ut69OC6WaDcjxkTELBzmn,https://api.spotify.com/v1/tracks/4ut69OC6WaDcjxkTELBzmn,https://api.spotify.com/v1/audio-analysis/4ut69OC6WaDcjxkTELBzmn,207582,4,Busman's Holiday,Allah-Las,207582,2024-01-04 11:31:00
0.478,0.766,2,-7.249,1,0.0322,0.239,0.00246,0.125,0.634,126.346,audio_features,6iQujnOEV2WU5MR1CkIeOD,spotify:track:6iQujnOEV2WU5MR1CkIeOD,https://api.spotify.com/v1/tracks/6iQujnOEV2WU5MR1CkIeOD,https://api.spotify.com/v1/audio-analysis/6iQujnOEV2WU5MR1CkIeOD,181203,4,No Voodoo,Allah-Las,181202,2024-01-04 11:35:00
0.522,0.816,6,-8.326,0,0.0282,6.09e-05,0.532,0.0864,0.727,130.431,audio_features,4pqwWcs8tMhbmUXj9qiUoM,spotify:track:4pqwWcs8tMhbmUXj9qiUoM,https://api.spotify.com/v1/tracks/4pqwWcs8tMhbmUXj9qiUoM,https://api.spotify.com/v1/audio-analysis/4pqwWcs8tMhbmUXj9qiUoM,211086,4,Sacred Sands,Allah-Las,211086,2024-01-04 11:39:00
0.534,0.813,7,-7.709,1,0.0483,0.0621,0.305,0.168,0.595,117.7,audio_features,0LcfPNErwpUQHoUI2TRS56,spotify:track:0LcfPNErwpUQHoUI2TRS56,https://api.spotify.com/v1/tracks/0LcfPNErwpUQHoUI2TRS56,https://api.spotify.com/v1/audio-analysis/0LcfPNErwpUQHoUI2TRS56,186400,4,Electricity,Allah-Las,178511,2024-01-04 11:42:00
0.645,0.833,5,-8.588,1,0.0296,0.00146,0.882,0.156,0.693,129.941,audio_features,44GnisrXgtKEOH6KLEelOE,spotify:track:44GnisrXgtKEOH6KLEelOE,https://api.spotify.com/v1/tracks/44GnisrXgtKEOH6KLEelOE,https://api.spotify.com/v1/audio-analysis/44GnisrXgtKEOH6KLEelOE,234508,4,Ela Navega,Allah-Las,234508,2024-01-04 11:46:00
0.53,0.861,6,-4.288,0,0.0296,0.118,0.0756,0.776,0.787,118.649,audio_features,0whaZcUAsD4bokr3rEIxKO,spotify:track:0whaZcUAsD4bokr3rEIxKO,https://api.spotify.com/v1/tracks/0whaZcUAsD4bokr3rEIxKO,https://api.spotify.com/v1/audio-analysis/0whaZcUAsD4bokr3rEIxKO,160520,4,Had It All,Allah-Las,160520,2024-01-04 11:49:00
0.564,0.846,4,-5.897,0,0.0437,0.00692,0.00175,0.0452,0.696,122.032,audio_features,4H0KLsPpr5atperrHGfz3x,spotify:track:4H0KLsPpr5atperrHGfz3x,https://api.spotify.com/v1/tracks/4H0KLsPpr5atperrHGfz3x,https://api.spotify.com/v1/audio-analysis/4H0KLsPpr5atperrHGfz3x,212986,4,Catamaran,Allah-Las,212986,2024-01-04 11:53:00
0.699,0.455,2,-8.887,1,0.0375,0.127,0.864,0.109,0.286,119.488,audio_features,7m6AdeqgeZN2xdCgInjXdI,spotify:track:7m6AdeqgeZN2xdCgInjXdI,https://api.spotify.com/v1/tracks/7m6AdeqgeZN2xdCgInjXdI,https://api.spotify.com/v1/audio-analysis/7m6AdeqgeZN2xdCgInjXdI,145347,4,Strange Heat,Allah-Las,145346,2024-01-04 11:56:00
0.575,0.691,5,-7.595,0,0.03,0.0377,0.563,0.0657,0.734,131.583,audio_features,2mAAhfG6s4OeBHnF5zzmpJ,spotify:track:2mAAhfG6s4OeBHnF5zzmpJ,https://api.spotify.com/v1/tracks/2mAAhfG6s4OeBHnF5zzmpJ,https://api.spotify.com/v1/audio-analysis/2mAAhfG6s4OeBHnF5zzmpJ,215973,4,Ferus Gallery,Allah-Las,215973,2024-01-04 11:59:00
0.564,0.589,7,-9.705,1,0.026,0.15,0.281,0.0981,0.665,122.061,audio_features,3AgP1bWrMhphrYOWxDe8iz,spotify:track:3AgP1bWrMhphrYOWxDe8iz,https://api.spotify.com/v1/tracks/3AgP1bWrMhphrYOWxDe8iz,https://api.spotify.com/v1/audio-analysis/3AgP1bWrMhphrYOWxDe8iz,248139,4,Holding Pattern,Allah-Las,248139,2024-01-04 12:04:00
0.491,0.487,11,-9.694,1,0.0301,0.557,0.895,0.102,0.36,124.039,audio_features,7k7xZFpTvpBJWlrtp1S5gq,spotify:track:7k7xZFpTvpBJWlrtp1S5gq,https://api.spotify.com/v1/tracks/7k7xZFpTvpBJWlrtp1S5gq,https://api.spotify.com/v1/audio-analysis/7k7xZFpTvpBJWlrtp1S5gq,158760,4,Yemeni Jade,Allah-Las,158760,2024-01-04 12:07:00
0.592,0.821,0,-4.481,1,0.0505,0.0704,0.884,0.112,0.467,135.569,audio_features,5wpxEEtz1BuF0a36Rf1k5T,spotify:track:5wpxEEtz1BuF0a36Rf1k5T,https://api.spotify.com/v1/tracks/5wpxEEtz1BuF0a36Rf1k5T,https://api.spotify.com/v1/audio-analysis/5wpxEEtz1BuF0a36Rf1k5T,148027,4,No Werewolf,Allah-Las,148026,2024-01-04 12:09:00
0.617,0.884,4,-5.429,0,0.0265,0.0341,0.000458,0.0615,0.97,105.071,audio_features,3pigtvcshaUmvE08zuPU7X,spotify:track:3pigtvcshaUmvE08zuPU7X,https://api.spotify.com/v1/tracks/3pigtvcshaUmvE08zuPU7X,https://api.spotify.com/v1/audio-analysis/3pigtvcshaUmvE08zuPU7X,192470,4,Long Journey,Allah-Las,192470,2024-01-04 12:12:00
0.839,0.399,2,-9.346,1,0.0652,0.676,0.0304,0.0762,0.211,80.053,audio_features,0sWqu21enAs9DZCavCtIEz,spotify:track:0sWqu21enAs9DZCavCtIEz,https://api.spotify.com/v1/tracks/0sWqu21enAs9DZCavCtIEz,https://api.spotify.com/v1/audio-analysis/0sWqu21enAs9DZCavCtIEz,250869,4,Stoned,Allah-Las,155675,2024-01-04 12:16:00
0.462,0.736,9,-4.813,1,0.0257,0.726,0.586,0.326,0.36,95.572,audio_features,3ODhl3IaGflXhzPZxh0pw0,spotify:track:3ODhl3IaGflXhzPZxh0pw0,https://api.spotify.com/v1/tracks/3ODhl3IaGflXhzPZxh0pw0,https://api.spotify.com/v1/audio-analysis/3ODhl3IaGflXhzPZxh0pw0,151307,4,De Vida Voz,Allah-Las,151306,2024-01-04 12:19:00
0.636,0.711,2,-8.674,1,0.0284,0.113,0.102,0.31,0.845,120.971,audio_features,5CSMQdHb9n0NwgieAlJQ8W,spotify:track:5CSMQdHb9n0NwgieAlJQ8W,https://api.spotify.com/v1/tracks/5CSMQdHb9n0NwgieAlJQ8W,https://api.spotify.com/v1/audio-analysis/5CSMQdHb9n0NwgieAlJQ8W,166365,4,Polar Onion,Allah-Las,166364,2024-01-04 12:21:00
0.64,0.506,0,-9.405,1,0.0262,0.0725,0.904,0.323,0.739,93.723,audio_features,1NsyWxVvZ6VEayGDjGX8Jd,spotify:track:1NsyWxVvZ6VEayGDjGX8Jd,https://api.spotify.com/v1/tracks/1NsyWxVvZ6VEayGDjGX8Jd,https://api.spotify.com/v1/audio-analysis/1NsyWxVvZ6VEayGDjGX8Jd,242489,4,Roco Ono,Allah-Las,242489,2024-01-04 12:26:00
0.414,0.703,4,-5.858,0,0.0508,0.0271,0.0589,0.219,0.964,115.931,audio_features,6kgbwG1S7U25YEjvcyr5oh,spotify:track:6kgbwG1S7U25YEjvcyr5oh,https://api.spotify.com/v1/tracks/6kgbwG1S7U25YEjvcyr5oh,https://api.spotify.com/v1/audio-analysis/6kgbwG1S7U25YEjvcyr5oh,103360,4,501-415,Allah-Las,103360,2024-01-04 12:27:00
0.254,0.71,2,-6.797,1,0.0307,0.011,0.485,0.141,0.815,172.522,audio_features,1pJsv8nb4jdX6ZBMe7pryq,spotify:track:1pJsv8nb4jdX6ZBMe7pryq,https://api.spotify.com/v1/tracks/1pJsv8nb4jdX6ZBMe7pryq,https://api.spotify.com/v1/audio-analysis/1pJsv8nb4jdX6ZBMe7pryq,205533,5,Terra Ignota,Allah-Las,205533,2024-01-04 12:31:00
0.437,0.54,0,-15.797,0,0.0469,0.494,0.00478,0.0815,0.966,162.236,audio_features,1cHCG42MxckrXNFqyF8Uhr,spotify:track:1cHCG42MxckrXNFqyF8Uhr,https://api.spotify.com/v1/tracks/1cHCG42MxckrXNFqyF8Uhr,https://api.spotify.com/v1/audio-analysis/1cHCG42MxckrXNFqyF8Uhr,289200,3,Hypnotized,Fleetwood Mac,289200,2024-01-04 14:55:00
0.361,0.331,2,-12.154,1,0.0275,0.85,0.883,0.188,0.194,173.666,audio_features,2Ksw2QttWAoNr9Tkz7IXKA,spotify:track:2Ksw2QttWAoNr9Tkz7IXKA,https://api.spotify.com/v1/tracks/2Ksw2QttWAoNr9Tkz7IXKA,https://api.spotify.com/v1/audio-analysis/2Ksw2QttWAoNr9Tkz7IXKA,254107,3,Surfer Girl,Bill Frisell,254106,2024-01-04 15:00:00
0.792,0.395,2,-12.094,1,0.0379,0.451,0.00148,0.1,0.54,132.914,audio_features,6yVnpVWuT3NdhAmQe05T33,spotify:track:6yVnpVWuT3NdhAmQe05T33,https://api.spotify.com/v1/tracks/6yVnpVWuT3NdhAmQe05T33,https://api.spotify.com/v1/audio-analysis/6yVnpVWuT3NdhAmQe05T33,282773,4,Wild West End,Dire Straits,2144,2024-01-04 15:01:00
0.419,0.517,8,-9.368,1,0.0284,0.532,0.0251,0.0785,0.905,145.109,audio_features,7xRemq7GLu0Tbqe9OckG87,spotify:track:7xRemq7GLu0Tbqe9OckG87,https://api.spotify.com/v1/tracks/7xRemq7GLu0Tbqe9OckG87,https://api.spotify.com/v1/audio-analysis/7xRemq7GLu0Tbqe9OckG87,186213,4,The Man in Me,Bob Dylan,1241,2024-01-04 15:01:00
0.553,0.345,7,-11.291,1,0.0264,0.756,0.00567,0.103,0.252,139.498,audio_features,7c37wgrjBNMnxAvGTXBJTT,spotify:track:7c37wgrjBNMnxAvGTXBJTT,https://api.spotify.com/v1/tracks/7c37wgrjBNMnxAvGTXBJTT,https://api.spotify.com/v1/audio-analysis/7c37wgrjBNMnxAvGTXBJTT,177433,4,I'd Have You Anytime (2014 Remaster),George Harrison,2401,2024-01-04 15:01:00
0.694,0.306,2,-19.315,1,0.0353,0.171,0.0736,0.0866,0.521,95.989,audio_features,1PC5GV3OaoXx5em8ttQOMI,spotify:track:1PC5GV3OaoXx5em8ttQOMI,https://api.spotify.com/v1/tracks/1PC5GV3OaoXx5em8ttQOMI,https://api.spotify.com/v1/audio-analysis/1PC5GV3OaoXx5em8ttQOMI,143693,4,After Midnight,J.J. Cale,143693,2024-01-04 15:03:00
0.454,0.447,9,-13.387,0,0.0273,0.0225,0.889,0.103,0.429,74.474,audio_features,03d5V0uvYp3hU7wE9mJzJa,spotify:track:03d5V0uvYp3hU7wE9mJzJa,https://api.spotify.com/v1/tracks/03d5V0uvYp3hU7wE9mJzJa,https://api.spotify.com/v1/audio-analysis/03d5V0uvYp3hU7wE9mJzJa,265920,4,Queen St. Gang,Arzachel,265920,2024-01-04 15:08:00
0.425,0.369,4,-11.876,1,0.0379,0.183,0.00126,0.112,0.65,176.625,audio_features,1H7gMYGykdtwZOV6s1N0by,spotify:track:1H7gMYGykdtwZOV6s1N0by,https://api.spotify.com/v1/tracks/1H7gMYGykdtwZOV6s1N0by,https://api.spotify.com/v1/audio-analysis/1H7gMYGykdtwZOV6s1N0by,124693,3,Norwegian Wood (This Bird Has Flown) - Remastered 2009,The Beatles,124693,2024-01-04 15:10:00
0.634,0.368,2,-14.953,0,0.0271,0.236,3.39e-05,0.0667,0.796,102.446,audio_features,0Irk2FQc4Qs8VeylwfTNn5,spotify:track:0Irk2FQc4Qs8VeylwfTNn5,https://api.spotify.com/v1/tracks/0Irk2FQc4Qs8VeylwfTNn5,https://api.spotify.com/v1/audio-analysis/0Irk2FQc4Qs8VeylwfTNn5,229000,4,In the Skies,Peter Green,229000,2024-01-04 15:14:00
0.717,0.208,9,-13.36,0,0.0446,0.978,0.887,0.108,0.568,100.948,audio_features,0jKTbJXXD8TD6Ueu180u6A,spotify:track:0jKTbJXXD8TD6Ueu180u6A,https://api.spotify.com/v1/tracks/0jKTbJXXD8TD6Ueu180u6A,https://api.spotify.com/v1/audio-analysis/0jKTbJXXD8TD6Ueu180u6A,199493,4,Jam Man,Chet Atkins,199493,2024-01-04 15:17:00
0.395,0.691,9,-11.898,0,0.0392,0.385,0.903,0.132,0.0968,128.879,audio_features,5PBP5VRLIf2XfLedZr1suU,spotify:track:5PBP5VRLIf2XfLedZr1suU,https://api.spotify.com/v1/tracks/5PBP5VRLIf2XfLedZr1suU,https://api.spotify.com/v1/audio-analysis/5PBP5VRLIf2XfLedZr1suU,426173,4,Pipeline,Bill Frisell,4114,2024-01-04 15:18:00
0.439,0.0675,0,-16.963,1,0.108,0.737,1.2e-05,0.0821,0.55,170.225,audio_features,26uDUal1TkjwwOaQQt1Uwy,spotify:track:26uDUal1TkjwwOaQQt1Uwy,https://api.spotify.com/v1/tracks/26uDUal1TkjwwOaQQt1Uwy,https://api.spotify.com/v1/audio-analysis/26uDUal1TkjwwOaQQt1Uwy,65947,3,Tea For The Tillerman,Yusuf / Cat Stevens,2061,2024-01-04 15:18:00
0.689,0.258,7,-19.199,1,0.0489,0.169,0.0103,0.07,0.581,120.905,audio_features,4FIas3biBpCzz8bAUVow0P,spotify:track:4FIas3biBpCzz8bAUVow0P,https://api.spotify.com/v1/tracks/4FIas3biBpCzz8bAUVow0P,https://api.spotify.com/v1/audio-analysis/4FIas3biBpCzz8bAUVow0P,222853,4,San Tropez - 2011 Remastered Version,Pink Floyd,2597,2024-01-04 15:22:00
0.443,0.333,2,-8.035,1,0.0268,0.852,0.124,0.113,0.0351,82.8,audio_features,0AFHtDMTMo6Tm9B71AH8oZ,spotify:track:0AFHtDMTMo6Tm9B71AH8oZ,https://api.spotify.com/v1/tracks/0AFHtDMTMo6Tm9B71AH8oZ,https://api.spotify.com/v1/audio-analysis/0AFHtDMTMo6Tm9B71AH8oZ,221573,4,Marwa Blues,George Harrison,221573,2024-01-04 15:22:00
0.494,0.64,9,-12.266,1,0.0304,0.712,0.871,0.0816,0.859,136.128,audio_features,5og3nbiR4hZ24Ij6ue6i3n,spotify:track:5og3nbiR4hZ24Ij6ue6i3n,https://api.spotify.com/v1/tracks/5og3nbiR4hZ24Ij6ue6i3n,https://api.spotify.com/v1/audio-analysis/5og3nbiR4hZ24Ij6ue6i3n,313467,4,Gypsy Queen,Gábor Szabó,313466,2024-01-04 15:27:00
0.489,0.723,11,-5.636,1,0.029,0.000844,0.866,0.0645,0.416,81.572,audio_features,1tNwAjyfDSQvFeY5JKDw9b,spotify:track:1tNwAjyfDSQvFeY5JKDw9b,https://api.spotify.com/v1/tracks/1tNwAjyfDSQvFeY5JKDw9b,https://api.spotify.com/v1/audio-analysis/1tNwAjyfDSQvFeY5JKDw9b,298202,4,Pish,The Brian Jonestown Massacre,298202,2024-01-04 15:41:00
0.52,0.179,11,-21.976,0,0.0454,0.356,0.00344,0.131,0.407,155.746,audio_features,4uYwlMp841PLJmj1gJJwIq,spotify:track:4uYwlMp841PLJmj1gJJwIq,https://api.spotify.com/v1/tracks/4uYwlMp841PLJmj1gJJwIq,https://api.spotify.com/v1/audio-analysis/4uYwlMp841PLJmj1gJJwIq,197093,4,"Lay, Lady, Lay",Bob Dylan,197093,2024-01-04 15:44:00
0.603,0.44,7,-13.284,1,0.0328,0.392,0.000144,0.578,0.671,128.021,audio_features,4aQ8mFkZU6dmHaZOOKdscc,spotify:track:4aQ8mFkZU6dmHaZOOKdscc,https://api.spotify.com/v1/tracks/4aQ8mFkZU6dmHaZOOKdscc,https://api.spotify.com/v1/audio-analysis/4aQ8mFkZU6dmHaZOOKdscc,248160,4,Ripple - 2013 Remaster,Grateful Dead,249733,2024-01-04 15:49:00
0.623,0.633,9,-8.212,1,0.0304,0.336,4.6e-05,0.147,0.895,121.119,audio_features,1Q5kgpp4pmyGqPwNBzkSrw,spotify:track:1Q5kgpp4pmyGqPwNBzkSrw,https://api.spotify.com/v1/tracks/1Q5kgpp4pmyGqPwNBzkSrw,https://api.spotify.com/v1/audio-analysis/1Q5kgpp4pmyGqPwNBzkSrw,243827,4,Road,Nick Drake,119450,2024-01-04 15:51:00
0.597,0.477,9,-11.617,1,0.0329,0.178,0.925,0.244,0.553,120.162,audio_features,4u6GyIz4WAypAK4HpAJnpB,spotify:track:4u6GyIz4WAypAK4HpAJnpB,https://api.spotify.com/v1/tracks/4u6GyIz4WAypAK4HpAJnpB,https://api.spotify.com/v1/audio-analysis/4u6GyIz4WAypAK4HpAJnpB,260459,4,Already Gone,Wooden Shjips,260458,2024-01-04 15:55:00
0.543,0.607,9,-7.184,1,0.0311,0.00238,0.842,0.148,0.426,82.681,audio_features,48JaGYxY9H9UbRWFd1tYUg,spotify:track:48JaGYxY9H9UbRWFd1tYUg,https://api.spotify.com/v1/tracks/48JaGYxY9H9UbRWFd1tYUg,https://api.spotify.com/v1/audio-analysis/48JaGYxY9H9UbRWFd1tYUg,220722,4,Mandrake handshake,The Brian Jonestown Massacre,220722,2024-01-04 15:59:00
0.633,0.49,10,-7.668,1,0.0255,0.395,6.92e-05,0.0886,0.66,132.178,audio_features,5AMrnF761nziCWUfjBgRUI,spotify:track:5AMrnF761nziCWUfjBgRUI,https://api.spotify.com/v1/tracks/5AMrnF761nziCWUfjBgRUI,https://api.spotify.com/v1/audio-analysis/5AMrnF761nziCWUfjBgRUI,280107,3,Waltz #2 (XO),Elliott Smith,280106,2024-01-04 16:04:00
0.468,0.105,6,-16.289,0,0.0327,0.804,0.874,0.109,0.25,67.168,audio_features,3iZ5twPwvFeOUQA4Deu8tP,spotify:track:3iZ5twPwvFeOUQA4Deu8tP,https://api.spotify.com/v1/tracks/3iZ5twPwvFeOUQA4Deu8tP,https://api.spotify.com/v1/audio-analysis/3iZ5twPwvFeOUQA4Deu8tP,190107,4,Albatross,Fleetwood Mac,190106,2024-01-04 16:08:00
0.463,0.577,5,-6.542,1,0.043,0.77,0.0,0.598,0.43,97.83,audio_features,17nOJOcPbcl4sKzM2yyYDp,spotify:track:17nOJOcPbcl4sKzM2yyYDp,https://api.spotify.com/v1/tracks/17nOJOcPbcl4sKzM2yyYDp,https://api.spotify.com/v1/audio-analysis/17nOJOcPbcl4sKzM2yyYDp,229413,4,Sugar Man,Rodríguez,229413,2024-01-04 16:12:00
0.527,0.636,5,-12.888,0,0.0347,0.0599,0.843,0.204,0.607,83.101,audio_features,70WSr32oW4jC1na5I0j0D6,spotify:track:70WSr32oW4jC1na5I0j0D6,https://api.spotify.com/v1/tracks/70WSr32oW4jC1na5I0j0D6,https://api.spotify.com/v1/audio-analysis/70WSr32oW4jC1na5I0j0D6,334467,4,Anemone,The Brian Jonestown Massacre,32062,2024-01-04 16:23:00
0.527,0.636,5,-12.888,0,0.0347,0.0599,0.843,0.204,0.607,83.101,audio_features,70WSr32oW4jC1na5I0j0D6,spotify:track:70WSr32oW4jC1na5I0j0D6,https://api.spotify.com/v1/tracks/70WSr32oW4jC1na5I0j0D6,https://api.spotify.com/v1/audio-analysis/70WSr32oW4jC1na5I0j0D6,334467,4,Anemone,The Brian Jonestown Massacre,302412,2024-01-04 16:52:00
