track_id,artist,track,album_id,imgUrl
2LabSli3Hawqd8hq4N7IHp,Jimmy Smith,The Champ,0YbnuLEO8V39shvuHTDI5k,https://i.scdn.co/image/ab67616d000048514637b4440cf37efe558ccd00
7CnOzCWGrTINcDExG6u99y,Sonny Clark,Cool Struttin',38ERGmBgDAsCTb4KNeopsX,https://i.scdn.co/image/ab67616d000048514307bbd26c5a52a64463fee7
1ZBAsM0AIjBaCRwL1iOTIZ,The Pretty Things,"She Was Tall, She Was High",1mz6AZJZanmgynkVQgflMK,https://i.scdn.co/image/ab67616d0000485177fb589d6b097775f1ce3dcd
4HXP9vwInhhLs4wY0X70fd,The Pretty Things,S.F. Sorrow Is Born,5IIB3xh53eRBpkkktSFQbc,https://i.scdn.co/image/ab67616d000048516acd594c130d56790f39f0e5
4EqlkmoL0lLUvunEbKHA2Q,The Pretty Things,Don't Bring Me Down - Remastered,3PcWxL1dlFBkAAzXbfvFsD,https://i.scdn.co/image/ab67616d000048510aa41a800ee17b11181030a9
0VSSohSpsONeT5Kl4jVrwj,The Pretty Things,She Says Good Morning,5IIB3xh53eRBpkkktSFQbc,https://i.scdn.co/image/ab67616d000048516acd594c130d56790f39f0e5
11Wda6v2dXnklOQYnJANjs,The Pretty Things,She's a Lover,1mz6AZJZanmgynkVQgflMK,https://i.scdn.co/image/ab67616d0000485177fb589d6b097775f1ce3dcd
7bsZBxsGS4heYtLdBXj6VU,The Pretty Things,Midnight To Six Man,2FUn94ad2pFHpPCpBJnP1E,https://i.scdn.co/image/ab67616d00004851748cd4e2c38fe7bc03f74367
4JfuiOWlWCkjP6OKurHjSn,Aerosmith,Walk This Way,6As5aOEQjfxLIChIB3fQRD,https://i.scdn.co/image/ab67616d000048518cffbbb7fe8645a486a85ea9
5UuikgHTxSRFRnC0zXx10i,Jethro Tull,Aqualung,0NGM3Ftwjw0dLNpAowmz3x,https://i.scdn.co/image/ab67616d00004851be6e758fe8300a72eceddb8f
7heBAWblTLFg7BbyRfHUAH,Talking Heads,Road to Nowhere - 2005 Remaster,1ErneCyxOnZ1KTiEcNmnjw,https://i.scdn.co/image/ab67616d00004851c64d2d4760962e4927527b2b
6zip6fqC3ovOa1ZiujjUsx,Ultimate Spinach,EGO TRIP,3g1Dzj83jWRcQMCtmLHTka,https://i.scdn.co/image/ab67616d000048510e3157e45fef2061e5f4b138
1uAZtAFqShO4sF2fgvhihA,Ultimate Spinach,Baroque #1,4ToBaRSLt5IkRFC6GYlPYz,https://i.scdn.co/image/ab67616d00004851c6d9911ef1453c51856e5828
67i2DhgsOpk819utDGaD7i,Ultimate Spinach,SACRIFICE OF THE MOON,3g1Dzj83jWRcQMCtmLHTka,https://i.scdn.co/image/ab67616d000048510e3157e45fef2061e5f4b138
1PynG8aUSnsjRVs9oXX7oV,Ultimate Spinach,Visions of Your Reality,2eulQiPbWqjUOTYgJBJ61T,https://i.scdn.co/image/ab67616d00004851801e652ce283f52aa521cbb0
6ypqzijMjsopQkfMLrImQp,Ultimate Spinach,Mind Flowers,2eulQiPbWqjUOTYgJBJ61T,https://i.scdn.co/image/ab67616d00004851801e652ce283f52aa521cbb0
0yLfXULLuRtVj2L4DIrwO7,Jefferson Airplane,Today,6lPb7Eoon6QPbscWbMsk6a,https://i.scdn.co/image/ab67616d000048512dac7a01676ddb36c1d0ec05
3VFwxiA2EjQu8qukPMG1rB,Jasper van't Hofs Pili Pili,One Mind,1doQKqfRDEVmEGOwk4r3R3,https://i.scdn.co/image/ab67616d000048516b2cda6b75d9edb775814b73
3Clcwt8VPIa9BxmvWzdHdl,Michael Rother,Sonnenrad,48Jn8Xy2Zter916wdGjdOt,https://i.scdn.co/image/ab67616d000048514bcdf7504794c38e4d86d68f
4gGbnyw4jztAZSIPYuabs5,Pat Metheny Group,Are You Going With Me?,1heeMC7VVWEDxdQKxesqQK,https://i.scdn.co/image/ab67616d00004851a325ec0bef6d38ad95a26c9a
5G3mNIL0vHiEGYoTu8TdNz,Volker Kriegel,Zoom,4mXDJnmUKRQautvUZ4bSjm,https://i.scdn.co/image/ab67616d00004851c5bda202f6dc352cc5cd82e8
3U2KtW1dEiSVRve40vMYGW,Jasper van't Hofs Pili Pili,Marabout,7uMOq45PDzQUNKVfmxjvtg,https://i.scdn.co/image/ab67616d00004851f8cf939f75c61ee6f25d1d7c
1sO8z4cnoYC4t4wmAg3EML,Jasper van't Hofs Pili Pili,Fingerlips,4HYasSwmJ8vpHZLmA2KcKT,https://i.scdn.co/image/ab67616d00004851d9cee97716098442cdae0144
5nHfHYg7gCDQSLdzy7UtE6,Cheikha Rimitti,MATAHAGROUHACH,1wLqe5wbNXHrFSaXRyUGpy,https://i.scdn.co/image/ab67616d0000485134f0472a8ebfb7de4b37e1e9
